time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.1200000000000023,-1.86176815963,2.34008336513,19.3820165166,0.219413202744,6.25160486229,0.0,-1.39572722926,2.77992008978,5.05847169585,0.0541383971631,-0.156412998264,0.0,434.7186997999103,437.1320467685218,436.536674901581,435.542415369567
3.1800000000000024,-1.94496517347,2.51101374184,19.6868520616,0.222742923356,6.24236517821,0.0,-1.37664743948,2.91792538857,5.10233329664,0.0580787988551,-0.149555890724,0.0,451.2328240740188,451.7641173345752,452.55735234022046,452.8764721713897
3.2400000000000024,-2.02680191087,2.69049232946,19.9952661299,0.226676196137,6.23367772981,0.0,-1.35039579335,3.06487462576,5.17756368793,0.0773916597826,-0.136657377132,0.0,462.91501306388705,463.9102785053547,461.42203224678747,462.94731950714424
3.3000000000000025,-2.10697542168,2.87849330038,20.306615369,0.230953249774,6.22659857112,0.0,-1.32138341782,3.20209405581,5.20039349432,0.054838653584,-0.0950779779328,0.0,445.57344304673387,448.9467748604877,448.5865129263375,446.75476870882034
3.3600000000000025,-2.18531979431,3.07464095279,20.6187071091,0.233740750416,6.22090037359,0.0,-1.28959574557,3.33630857291,5.20244313882,0.019003005491,-0.0947549524835,0.0,441.8183844599599,441.8372997202781,442.5589228235081,439.5999870759966
3.4200000000000026,-2.26176834774,3.27844466255,20.9291522747,0.234819916712,6.21493000843,0.0,-1.25821040767,3.45716640327,5.14586393612,0.0158706855138,-0.111273311584,0.0,422.6114371084831,421.1756417176323,422.78115024486067,422.5110795700895
3.4800000000000026,-2.33592048083,3.49054158856,21.2405694556,0.236312054984,6.20804582014,0.0,-1.21287446947,3.6126051876,5.23409155091,0.0385700276285,-0.122754088105,0.0,470.09319040237364,469.191499510539,467.3834909472359,469.149650415481
3.5400000000000027,-2.40712419127,3.71223019651,21.5583165101,0.239402171577,6.20028939465,0.0,-1.15983583411,3.77700352255,5.35660135532,0.0694251902524,-0.147327850717,0.0,481.8297363061239,479.95364679128625,479.3853673457769,481.72597241857204
3.6000000000000028,-2.47517142887,3.94326696912,21.8810858688,0.2431896913,6.19117343796,0.0,-1.10758412977,3.92438420926,5.40184964387,0.0459340990036,-0.163238215662,0.0,459.60768772348274,458.32350558530544,459.48785865286607,457.62404251284255
3.660000000000003,-2.54014834356,4.18256091403,22.204020389,0.246167728869,6.18129800647,0.0,-1.05749270299,4.05219764014,5.36259760575,0.0561599200654,-0.167438296117,0.0,432.0008383749747,431.6197176037608,432.4028532222856,433.2652281719161
3.720000000000003,-2.6021533764,4.42907788398,22.5227155356,0.249414857722,6.17136155482,0.0,-1.00856537529,4.16523268866,5.26085251101,0.0496893939548,-0.162181168466,0.0,410.12582492909786,410.56390093259995,411.69407720782357,411.1232216309487
3.780000000000003,-2.660529793,4.68357854518,22.8399210893,0.252614702976,6.16194543072,0.0,-0.936435360798,4.31815241989,5.31208465621,0.0597649723196,-0.148106860545,0.0,460.5657308186502,461.6552508759936,461.2987025436782,462.0955280573274
3.840000000000003,-2.71429607541,4.94748806041,23.160944365,0.25686510836,6.15262755844,0.0,-0.854932024552,4.47891183761,5.38790974819,0.0868621906923,-0.176260690928,0.0,471.20738279138266,469.0033457687269,469.60233972989414,471.7033069944219
3.900000000000003,-2.76334311929,5.22039569258,23.4837978604,0.262510934876,6.14215965059,0.0,-0.779068168683,4.61828171474,5.37352029225,0.105624271418,-0.171100904698,0.0,443.11127859802065,443.5059554393995,442.3500549820729,443.90009819635674
3.960000000000003,-2.80767910431,5.50168828098,23.8055708001,0.269090577089,6.13191531141,0.0,-0.697927715122,4.75848766951,5.35186576011,0.116704048813,-0.170025806369,0.0,440.6594374410027,440.7200901231505,442.16212035309394,443.08476443985325
4.020000000000002,-2.84585258084,5.7934022396,24.1329480761,0.27579297012,6.12156124803,0.0,-0.573497734308,4.96554325908,5.55889008646,0.0991556862848,-0.178200625382,0.0,513.1795851505178,512.5745628998602,514.0072599791989,512.7710151043913
4.080000000000001,-2.8773508968,6.0959205181,24.4665570868,0.282045140336,6.11140630945,0.0,-0.475555778423,5.1186625435,5.56082446176,0.112749658793,-0.155617239893,0.0,453.36510898437047,455.14920059276795,453.3445777452589,454.4449255810008
4.14,-2.90269200139,6.40785746855,24.8007575971,0.288249079336,6.1020795837,0.0,-0.368350653907,5.27951577445,5.5784520213,0.0681290682253,-0.155104440653,0.0,460.6473820817957,460.6660247564348,462.10953700557366,458.58594802304896
4.199999999999998,-2.92107280499,6.73004787649,25.1377752793,0.292131992784,6.09279228295,0.0,-0.243529112156,5.46010246887,5.65444444548,0.0568265471886,-0.154164324328,0.0,479.61179750884577,479.66249763120646,481.71413566461365,480.8611999081383
4.259999999999997,-2.93324512383,7.06091198849,25.4720369514,0.295662442896,6.08372444759,0.0,-0.161472594953,5.56889390607,5.48811982269,0.0625908455595,-0.145671350035,0.0,400.17437460820076,400.9226617864394,400.1619546726219,400.6893191260616
4.319999999999996,-2.937977292,7.40173613228,25.8075313466,0.299223391006,6.07473801962,0.0,0.00449368059325,5.79159849004,5.69313112022,0.0519197733967,-0.159579140321,0.0,520.8312383888697,519.8397680458435,520.8546720466899,520.1095831531176
4.379999999999995,-2.93378030493,7.75421006383,26.1496321571,0.302242494315,6.06616486109,0.0,0.136149629674,5.95739879547,5.70952705746,0.0469074239347,-0.121569694392,0.0,465.04977696494717,467.9991356698958,467.20573246360243,466.81613060850304
4.439999999999993,-2.92211381224,8.11584139704,26.4901395643,0.305255744726,6.05870911257,0.0,0.253351250637,6.09695328274,5.64057576457,0.0561358160149,-0.130273436033,0.0,441.1219435263265,440.3881925826637,438.64549636134745,439.4130111971475
4.499999999999992,-2.90339044099,8.48570838271,26.8260519419,0.308641445529,6.05096490584,0.0,0.371408275496,6.2319648464,5.5564138676,0.0570068478004,-0.126768318977,0.0,434.4801870495018,434.758384324785,435.3740807546271,435.44921273791476
4.559999999999991,-2.87737492802,8.86378024637,27.1572114355,0.312126033584,6.04327305656,0.0,0.496404122712,6.37042479456,5.48205606354,0.0601333648849,-0.131217685115,0.0,438.6724710867875,438.2874606987295,438.7007318362374,438.96271412372454
4.6199999999999894,-2.84414225349,9.24964535583,27.4822842923,0.315823285812,6.03580396377,0.0,0.611995680665,6.49182345653,5.35385141336,0.0644400076031,-0.11361379721,0.0,418.81252554361316,420.32601411840847,420.2839704538203,420.66013159758285
4.679999999999988,-2.80322118867,9.64358052553,27.8020429512,0.3192718415,6.02848262437,0.0,0.752586610541,6.63929530718,5.30437515949,0.0375125323149,-0.149616225887,0.0,448.72043396593074,445.77300411164566,448.704672090953,446.51480839039056
4.739999999999987,-2.75347225111,10.0466640536,28.1197293442,0.321615357096,6.01913397935,0.0,0.90642593925,6.79656811883,5.28459609264,0.0419833952659,-0.17257072353,0.0,459.56961089991813,457.7233963550122,457.831150774718,458.1875306350229
4.799999999999986,-2.69503313727,10.4583282707,28.4336988297,0.324152481578,6.008341916,0.0,1.04237872843,6.92546802426,5.18098438926,0.0428825262241,-0.201320060638,0.0,431.58693085760507,429.119381652114,431.05478132856524,431.13180839043383
4.859999999999984,-2.62752029668,10.8785336504,28.7438964844,0.327465460387,5.99607689497,0.0,1.20899428513,7.08113525064,5.15822603817,0.072544538167,-0.211455264025,0.0,459.59261853963113,458.74868335133954,457.6850889695825,460.04221788852993
4.919999999999983,-2.54823695614,11.3097506886,29.0576031369,0.331775212407,5.98373872481,0.0,1.43471342344,7.29233025419,5.29666206899,0.0703595193765,-0.196005099449,0.0,510.48715127898083,511.55296499279507,513.4014708376434,513.2495946481479
4.979999999999982,-2.4569925421,11.7517017888,29.3738646244,0.336047875576,5.97166962319,0.0,1.60764253627,7.43923578939,5.2447155866,0.0728610733754,-0.214175607155,0.0,456.11348907197413,454.6205439582714,454.68467534717007,454.8888611441463
5.0399999999999805,-2.35665181409,12.2009500297,29.6826200813,0.340421659984,5.95863128562,0.0,1.73802601492,7.53581701607,5.04746709628,0.0729669404257,-0.224429124428,0.0,405.58902177013135,404.61483676260195,402.26733277196985,402.28164935238794
